Molecule ChEMBL ID,Smiles,Comment,Filepath
CHEMBL1348608,COc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)c2ccco2)c(OC)c1,inactive,rank1_confidence-0.97.sdf
CHEMBL1390169,COc1ccc(CNC(=O)c2ccc(=O)oc2)cc1OC,inactive,rank1_confidence-0.56.sdf
CHEMBL1700367,CC(OC(=O)c1ccccn1)C(=O)Nc1nc(-c2ccc(F)c(F)c2)cs1,inactive,rank1_confidence-0.62.sdf
CHEMBL3190923,C/C(=N\NC1=NC(=O)C(CC(=O)Nc2ccc(C)c(Cl)c2)S1)C(C)(C)C,active,rank1_confidence-1.71.sdf
CHEMBL1367110,CN(C)c1ccnc2sc3c(NCC(O)CO)ncnc3c12,inactive,rank1_confidence-0.88.sdf
CHEMBL1977221,Cc1nn(-c2ccccc2)c(C)c1/C=N/n1c(S)nnc1-c1ccccc1Br,inactive,rank1_confidence-0.28.sdf
CHEMBL1477662,CSc1nc2sc3c(c2c2nncn12)CCC3,inactive,rank1_confidence-0.29.sdf
CHEMBL1501390,COc1cccc(Oc2c[nH]nc2-c2ccc(O)cc2O)c1,inactive,rank1_confidence-1.59.sdf
CHEMBL3213764,COc1ccccc1C(=O)O/N=C(\c1ccccc1)c1ccncc1,inactive,rank1_confidence-1.42.sdf
CHEMBL1504662,COC(=O)c1ccc(NC(=O)CSc2nnc(-c3ccncc3)n2C)cc1,inactive,rank1_confidence-1.31.sdf
CHEMBL27953,COCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=O,active,rank1_confidence-1.45.sdf
CHEMBL1730287,COc1ccc(-c2oc(=O)c3cc(OC)c(OC)cc3c2/C=C/c2ccc(OC(C)=O)cc2)cc1,inactive,rank1_confidence-0.46.sdf
CHEMBL1720503,CCN1C(=O)[C@H]2[C@@H](c3ccc(-c4cccc(Cl)c4)c(OC)c3)N[C@@](CC(C)C)(C(=O)OC)[C@H]2C1=O.O=C(O)C(F)(F)F,active,rank1_confidence-1.19.sdf
CHEMBL1477875,Cc1cc(C(=O)CSc2n[nH]c(N)n2)c(C)n1-c1cccc(F)c1,inactive,rank1_confidence-1.43.sdf
CHEMBL1595007,CCC(=O)N(CCC(c1ccccc1)c1ccc2c(c1)OCO2)Cc1ccc(OC(C)C)cc1,active,rank1_confidence-0.78.sdf
CHEMBL1720322,COc1cc(NC(=O)CCc2nnc3ccc(N4CCCCC4)nn23)cc(OC)c1OC,inactive,rank1_confidence-0.50.sdf
CHEMBL1457360,CC(=O)Nc1ccc(SC[C@H](C)CN2CC[C@H](C(C)(C)C)CCC2=O)cc1,active,rank1_confidence-0.72.sdf
CHEMBL1467994,Nc1ccc(S(=O)(=O)Nc2nccc(/C=C/c3ccc(Cl)cc3Cl)n2)cc1,inactive,rank1_confidence-1.61.sdf
CHEMBL1496820,Cc1cc(O)cc2c(=O)c3ccccc3sc12,inactive,rank1_confidence-1.11.sdf
CHEMBL1709840,Cc1cc(OC(C)C(=O)NCCCN2CCOCC2)c2c(C)c(C)c(=O)oc2c1,inactive,rank1_confidence-1.01.sdf
CHEMBL1390479,O=C(Nc1c(Cl)cccc1Cl)c1ccc(-c2ccccc2)cc1,inactive,rank1_confidence-1.46.sdf
CHEMBL1537205,Cc1ccc(C)c(-n2c(SCC(=O)NC(C(=O)O)C(C)C)nnc2-c2cccc(Cl)c2)c1,inactive,rank1_confidence-0.95.sdf
CHEMBL1347020,COc1cc2c(cc1OC)CN(C(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)CC2,inactive,rank1_confidence-0.49.sdf
CHEMBL1508252,N#C/C(=C/c1ccc(N2CCOCC2)o1)c1ccc(Br)cc1,inactive,rank1_confidence-0.65.sdf
CHEMBL1527559,CCN(CC)S(=O)(=O)c1csc(C(=O)Nc2ccccn2)c1,inactive,rank1_confidence-1.24.sdf
CHEMBL1473671,Cc1ccc(S(=O)(=O)c2cnc(SC(C)C(=O)Nc3ccccc3)[nH]c2=O)cc1,inactive,rank1_confidence-1.78.sdf
CHEMBL1491473,O=C(NCCN1CCOCC1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2,inactive,rank1_confidence-0.60.sdf
CHEMBL3193588,CCOc1cc(/C=N/NC(=O)CSc2cccc3cccnc23)ccc1O,inactive,rank1_confidence-0.18.sdf
CHEMBL1301944,COc1cc2ncnc(NCc3ccco3)c2cc1OC,inactive,rank1_confidence-0.67.sdf
CHEMBL756,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,inactive,rank1_confidence-0.53.sdf
CHEMBL2133744,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2cc(-c3ccccc3)on2)OCc2cnnn2CCCC1=O,inactive,rank1_confidence-2.23.sdf
CHEMBL1611828,COc1ccc(-c2cnn3c(N)c(S(=O)(=O)c4ccccc4)cnc23)cc1,inactive,rank1_confidence-0.70.sdf
CHEMBL1340370,CCOC(=O)c1c(NC(=S)NC(C)=O)sc(C)c1C,inactive,rank1_confidence-1.08.sdf
CHEMBL3195884,CN(C)c1ccc(/C=N/NC(N)=S)cc1[N+](=O)[O-],inactive,rank1_confidence-1.35.sdf
CHEMBL2133771,CN(C)C(=O)C[C@@H]1C=C[C@@H](NC(=O)C2CCC2)[C@@H](CO)O1,inactive,rank1_confidence-0.90.sdf
CHEMBL1471498,COc1cc(C(=O)c2nccc3cc(OC)c(OC)cc23)c([N+](=O)[O-])cc1OC,inactive,rank1_confidence-1.78.sdf
CHEMBL1407947,CCOC(=O)c1cn(-c2ccccc2)nc1-c1cccnc1,inactive,rank1_confidence-0.79.sdf
CHEMBL1524239,Cc1ccc(S(N)(=O)=O)c(C)c1-n1cnnn1,inactive,rank1_confidence-1.44.sdf
CHEMBL1453016,Cc1ccc(C(=O)ON=C(N)c2ccc(C(F)(F)F)cn2)cc1,inactive,rank1_confidence-1.77.sdf
CHEMBL1399419,COc1cccc(CN(C)CC(O)COc2cc(Cl)ccc2Cl)c1.O=C(O)C(=O)O,active,rank1_confidence-1.91.sdf
CHEMBL1565085,O=S(=O)(c1cccs1)N1CCN(CC(O)COc2cccc(Br)c2)CC1,active,rank1_confidence-1.15.sdf
CHEMBL1349083,COc1cc2c(cc1OC)C(c1ccc(Br)cc1)NC(=O)C2,inactive,rank1_confidence-0.75.sdf
CHEMBL1451415,Cn1cncc1C#Cc1ccc2cc(CCO)oc(=O)c2c1,inactive,rank1_confidence-1.01.sdf
CHEMBL1535603,Cc1cc(C)c2c(O)nc(SCc3ccccc3)nc2n1,inactive,rank1_confidence-1.15.sdf
CHEMBL1716478,COc1cc(/C=C/C(=O)N2CCN(C(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,inactive,rank1_confidence-0.76.sdf
CHEMBL1472175,COc1ccc2nc(NC(=O)CSc3nccc(C)n3)sc2c1,inactive,rank1_confidence-0.49.sdf
CHEMBL1349336,CCOC(=O)C(NC(=O)N(C)C)(Nc1sc(C)c(CC)c1C#N)C(F)(F)F,inactive,rank1_confidence-0.85.sdf
CHEMBL1342907,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc(OC(F)F)c(Cl)c1,active,rank1_confidence-0.74.sdf
CHEMBL1418404,Cc1noc(C)c1C(=O)Nc1nc(-c2cc(F)ccc2F)cs1,inactive,rank1_confidence-0.78.sdf
CHEMBL1572880,O=C(NC1CC2CCCC(C1)N2C(=O)Nc1ccccc1F)C1CC1,inactive,rank1_confidence-1.52.sdf
CHEMBL1875456,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)cc1,inactive,rank1_confidence-0.03.sdf
CHEMBL1321612,COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)C[C@@H]2CC[C@H]1N2C(=O)NCc1cccc2ccccc12,active,rank1_confidence-0.74.sdf
CHEMBL1708564,Cn1c(=O)n(C)c2cc(NS(=O)(=O)c3ccc(Cl)s3)ccc21,inactive,rank1_confidence-2.34.sdf
CHEMBL1504043,Cc1cccn2c(=O)c3cc(C(=O)NC4CCCCCC4)sc3nc12,inactive,rank1_confidence-0.65.sdf
CHEMBL1576181,O=C(CN1C(=O)/C(=C/c2ccccc2)SC1=S)NC1C=CS(=O)(=O)C1,inactive,rank1_confidence-1.53.sdf
CHEMBL445696,Nc1ncnc2c1ncn2CCc1ccccc1,inactive,rank1_confidence-1.21.sdf
CHEMBL1321302,COc1cc(C2c3c(-c4cc(C)cc(C)c4O)n[nH]c3C(=O)N2CCCO)cc(OC)c1OC,inactive,rank1_confidence-0.99.sdf
CHEMBL1468261,O=C(COc1ccc(-c2nnc(N3CCCCC3)c3ccccc23)cc1)N1CCCCC1,active,rank1_confidence-1.25.sdf
CHEMBL1484854,COc1cc(C(=O)Nc2ccc3c(c2)OCCO3)ccc1OC(F)F,inactive,rank1_confidence-1.50.sdf
CHEMBL1710628,COc1ccccc1NC(=O)CC(c1cc(OC)c(OC)c(OC)c1)N1Cc2ccccc2C1=O,inactive,rank1_confidence-0.86.sdf
CHEMBL1371342,Cc1c(NC(=S)NC(=O)c2ccccc2Cl)c(=O)n(-c2ccccc2)n1C,inactive,rank1_confidence-0.58.sdf
CHEMBL2145238,CCC(CO)Nc1ccn2nc(-c3cccs3)cc2n1,inactive,rank1_confidence-0.58.sdf
CHEMBL1865237,Cc1noc(C)c1-c1ccc(C(=O)Nc2ccc(C(C)C)cc2)c2occc12,active,rank1_confidence0.01.sdf
CHEMBL1564910,Cc1ccc(S(=O)(=O)N(Cc2nc(-c3ccc(Cl)cc3)no2)C2CCCCC2)cc1,active,rank1_confidence-1.12.sdf
CHEMBL1366017,CCn1c(=O)c(C(=O)NCCN2CCCCC2)c(O)c2ccccc21.Cl,active,rank1_confidence-0.82.sdf
CHEMBL1326607,Cc1nc(NC(=O)c2ccc(Cl)cc2)nc2cc3c(cc12)OCO3,inactive,rank1_confidence-1.15.sdf
CHEMBL1342470,CCOC(=O)c1ccccc1NC(=O)COC(=O)CN1C(=O)NC2(CCCC2)C1=O,inactive,rank1_confidence-0.69.sdf
CHEMBL3191284,COc1cc(/C=N/NC(=O)NC2CCCCC2)ccc1O,inactive,rank1_confidence-0.62.sdf
CHEMBL1699032,O=C1C=CC(=O)N1c1ccc(Nc2ccccc2)cc1,inactive,rank1_confidence-0.61.sdf
CHEMBL1896097,CC(C)N(C)c1ncnc2c1ncn2[C@H]1CN(Cc2cccnc2)C[C@@H](CO)O1,inactive,rank1_confidence-0.57.sdf
CHEMBL356803,NC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,inactive,rank1_confidence-0.32.sdf
CHEMBL1508460,O=S(=O)(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1)c1cccs1,inactive,rank1_confidence-1.93.sdf
CHEMBL1494785,NS(=O)(=O)c1cccc(NC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)c1,active,rank1_confidence-1.11.sdf
CHEMBL1339175,Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)NCC3(N(C)C)CCCCC3)cc2)cc1,active,rank1_confidence-1.13.sdf
CHEMBL1425758,CC(=O)N1CCN(Cc2nc3cc(NC(=O)c4ccccc4C)ccc3n2C)CC1,inactive,rank1_confidence-1.51.sdf
CHEMBL1563125,CCOC(=O)c1nnn2c3ccccc3c(=O)n(C)c12,inactive,rank1_confidence-0.66.sdf
CHEMBL3191098,Cc1cccn2c(=O)c3cc(C#N)/c(=N\C(=O)c4ccncc4)n(CCCOC(C)C)c3nc12,inactive,rank1_confidence-0.34.sdf
CHEMBL1866887,Cc1c(C(=O)NCc2ccc(F)cc2)sc(=O)n1Cc1ccc(Cl)c(Cl)c1,active,rank1_confidence-0.57.sdf
CHEMBL1546221,O=C(NCCCN1CCOCC1)c1cc(-c2ccc(O)cc2)on1,inactive,rank1_confidence-0.59.sdf
CHEMBL1443353,O=C(O)C(F)(F)C(NCc1ccccc1)c1ccccc1,inactive,rank1_confidence-0.61.sdf
CHEMBL1364693,CCN(CC)CCCNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)on1,active,rank1_confidence-1.68.sdf
CHEMBL1710643,CCOC(=O)c1cnc2nc(C(F)(F)F)nn2c1O,inactive,rank1_confidence-1.10.sdf
CHEMBL1720387,CC12CCC(=O)N1C(C(=O)Nc1nc3ccc(Cl)cc3s1)CS2,active,rank1_confidence-1.11.sdf
CHEMBL3209419,COc1ccc(/C=N/n2c(=O)c(C(C)(C)C)nn3cnnc23)cc1,inactive,rank1_confidence-0.39.sdf
CHEMBL1867175,CSc1nc(O)c2c(C(F)(F)F)cc(-c3cccs3)nc2n1,inactive,rank1_confidence-0.44.sdf
CHEMBL1434431,Cc1cc(C)c(NC(=O)CCN2C(=O)c3ccccc3S2(=O)=O)c(C)c1,inactive,rank1_confidence-0.84.sdf
CHEMBL1482753,COC(=O)CSc1nc(N2CCCCC2)c2c(c1C#N)CCCC2,active,rank1_confidence-0.05.sdf
CHEMBL1480424,FC(F)(F)c1cccc(NC(S)=NC(c2ccccc2)c2ccccc2)c1,active,rank1_confidence-1.79.sdf
CHEMBL3213361,C/C(=N\OC(=O)c1ccc(C)cc1)c1sc(C)nc1C,inactive,rank1_confidence-0.67.sdf
CHEMBL1576310,CCOc1ccc2nc(NC3=NC(=O)CC(c4ccc(OC)cc4)N3)nc(C)c2c1,inactive,rank1_confidence-1.03.sdf
CHEMBL1524124,O=C(CC(C(=O)O)C1CCCO1)NCc1ccccc1,inactive,rank1_confidence-0.44.sdf
CHEMBL1903800,Cc1c(NC(=O)c2nn(C)c(=O)c3ccccc23)c(=O)n(-c2ccccc2)n1C,inactive,rank1_confidence-1.07.sdf
CHEMBL1732552,COc1ccc(CCNc2ncnc3c2nnn3Cc2ccccc2)cc1OC,inactive,rank1_confidence-0.08.sdf
CHEMBL1580259,CC1=CC(=C(C#N)c2nc3ccccc3s2)C=C(C)N1Cc1ccco1,inactive,rank1_confidence-0.49.sdf
CHEMBL1314365,O=S(=O)(Nc1c(F)cccc1F)c1ccc(Cl)nc1,inactive,rank1_confidence-0.18.sdf
CHEMBL1513018,CCN(CC(=O)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1C)Cc1ccccc1,active,rank1_confidence-0.49.sdf
CHEMBL1489442,S=C(NCCc1ccccc1)NCC(c1ccco1)N1CCCCC1,active,rank1_confidence-0.54.sdf
CHEMBL1528776,COC(=O)c1ccccc1NC(=O)CSc1nc(O)c2ccccc2n1,inactive,rank1_confidence-1.43.sdf
CHEMBL1892067,CC1CCCN(S(=O)(=O)c2cc3c4c(c2)C(C)C(=O)N4CCC3)C1,inactive,rank1_confidence-0.84.sdf
CHEMBL1532730,Cc1c(C)c2ccc(OCC(=O)N3CCN(c4ccccc4)CC3)cc2oc1=O,inactive,rank1_confidence-1.38.sdf
CHEMBL1327870,Cc1cc2c(Nc3ccc(O)cc3)ncnc2s1.Cl,inactive,rank1_confidence-0.92.sdf
CHEMBL1580328,COc1ccccc1N1CCN(C(=O)/C=C/c2c(Cl)nc3ccccn23)CC1,inactive,rank1_confidence-1.21.sdf
CHEMBL1370771,COc1ccc(C2N(c3ccc(Cl)cc3)N=C(C(C)=O)N(C)N2C(C)=O)cc1,active,rank1_confidence-1.08.sdf
CHEMBL1314756,O=C(COc1ccccc1)Nc1ccc(N2CCCCC2)cc1,inactive,rank1_confidence-1.25.sdf
CHEMBL1455328,COC(=O)C1=C(c2c(C)noc2C)C[C@@H]2CC[C@H]1N2C(=O)N1CCc2cc(OC)c(OC)cc2C1,inactive,rank1_confidence-0.60.sdf
CHEMBL2141531,CCNC(=O)c1cc2c(c(-c3cccc(-c4cccc(C(=O)N(C)C)c4)c3)n1)[C@H](CCO)N([S+]([O-])C(C)(C)C)C2,inactive,rank1_confidence-1.03.sdf
CHEMBL1429440,C/C(O)=C/c1nc2ccccc2nc1O,inactive,rank1_confidence-0.72.sdf
CHEMBL1885835,CCc1nn(CCCC(=O)N(C)Cc2ccccc2)c(=O)c2cc3occc3n12,inactive,rank1_confidence-0.60.sdf
CHEMBL1564713,Cc1ccc(C(=O)Nc2ncc([N+](=O)[O-])s2)cc1,active,rank1_confidence-0.66.sdf
CHEMBL139000,C[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,inactive,rank1_confidence-0.73.sdf
CHEMBL1426162,Cc1sc2ncn(-c3ccccc3)c(=O)c2c1C,inactive,rank1_confidence-1.87.sdf
CHEMBL1515904,COC(=O)c1ccc(C2CC(=O)Nc3c2c(C)nn3-c2nc(C)cc(C)n2)cc1,inactive,rank1_confidence-0.97.sdf
CHEMBL1173213,COc1cc(/C=N/NC(=O)c2cnccn2)cc(OC)c1OC,inactive,rank1_confidence-1.19.sdf
CHEMBL1536650,Br.CCCn1c(=N)n(CC(=O)c2ccc(Cl)cc2)c2ccccc21,active,rank1_confidence-0.72.sdf
CHEMBL1968928,Oc1ccc(/C=N/N=C/c2ccc(O)c(O)c2)cc1O,inactive,rank1_confidence-0.57.sdf
CHEMBL3190441,CCOC(=O)C(/C=N/c1ccc(NC2=NCC(C)(C)S2)cc1)=C(/O)OCC,inactive,rank1_confidence-0.65.sdf
CHEMBL1885512,CCOC(=O)c1nc(SC)n(C)c1C(=O)OCC,inactive,rank1_confidence-0.54.sdf
CHEMBL1507608,Cc1ccc2nc(N3CCN(C(=O)CCCC(=O)O)CC3)nc(-c3ccccc3)c2c1,inactive,rank1_confidence-1.28.sdf
CHEMBL1531424,CC(NCCc1ccccc1)=C1C(=O)NC(=O)NC1=O,inactive,rank1_confidence-0.98.sdf
CHEMBL1528926,CCc1nnc(NC(=O)CSc2ccc(-c3nc4ccccc4[nH]3)cn2)s1,inactive,rank1_confidence-0.54.sdf
CHEMBL1423185,CCc1ccc(C(O)(CNCc2ccccc2)c2ccccc2)cc1,active,rank1_confidence-0.49.sdf
CHEMBL1714800,CC(C)(C)[C@@H]1COC(=O)[C@@H](Cc2ccc(F)cc2)CC/C=C\C[C@@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)N1,active,rank1_confidence-1.94.sdf
CHEMBL1368156,COc1cccc(CN2CCN(Cc3cccc(Oc4ccccc4)c3)CC2)c1OC.O=C(O)C(=O)O,active,rank1_confidence-1.06.sdf
CHEMBL1570297,CCc1nnc(NC(=O)CSc2nc3cc(OC)ccc3[nH]2)s1,inactive,rank1_confidence-0.92.sdf
CHEMBL1452585,CC(C)(C)Sc1ccc2nc3c(n2c1)CCCC3.Cl,active,rank1_confidence-1.57.sdf
CHEMBL1905178,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCCCN3CCOCC3)cc2)cc1[N+](=O)[O-],inactive,rank1_confidence-0.44.sdf
CHEMBL1591192,CC(=O)c1cccc(OCC(=O)Nc2cc(Cl)ccc2-n2cncn2)c1,inactive,rank1_confidence-0.97.sdf
CHEMBL2132091,CC(C)NC(=O)N1Cc2cc(C(=O)NC3CCC3)nc(-c3cccc(-c4cncnc4)c3)c2[C@H]1CCO,inactive,rank1_confidence-0.76.sdf
CHEMBL3194087,CCOc1cccc(/C=N/NC(=S)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCOCC2)c1O,active,rank1_confidence-2.16.sdf
CHEMBL1576501,COc1ccc2nc(O)c(CN(C)C(=O)c3cccs3)cc2c1,inactive,rank1_confidence-0.69.sdf
CHEMBL1476695,Cn1nc(C(=O)Nc2nc(-c3ccccn3)cs2)c2ccccc2c1=O,inactive,rank1_confidence-0.83.sdf
CHEMBL1573478,Cc1ccc(C(c2nnnn2Cc2ccccc2)N2CCN(Cc3ccccc3)CC2)cc1,active,rank1_confidence-0.58.sdf
CHEMBL1300714,CC(C(=O)Nc1cccc([N+](=O)[O-])c1)N1CCN(C/C=C/c2ccccc2)CC1,active,rank1_confidence-0.78.sdf
CHEMBL1349442,Cc1c(NC(=O)c2ccc(-c3ccccc3)cc2)cccc1C(=O)O,active,rank1_confidence-0.48.sdf
CHEMBL1427148,CS(=O)(=O)N1CCc2cc(-c3csc(NCC4CCCO4)n3)ccc21,inactive,rank1_confidence-0.37.sdf
CHEMBL1594856,O=[N+]([O-])c1cc(-c2nnc(N3CCOCC3)c3ccccc23)ccc1N1CCOCC1,inactive,rank1_confidence-0.64.sdf
CHEMBL1604967,CCOc1ncccc1C(=O)NNC(=O)c1ccccc1-n1cccc1,inactive,rank1_confidence-0.29.sdf
CHEMBL1302683,CCCSc1nc2sc3c(c2c(=O)n1CC)CC(C)(C)OC3,active,rank1_confidence-0.82.sdf
CHEMBL1575221,N#C/C(=C\c1ccc(OC(=O)c2ccc(Br)s2)cc1)c1nc2ccccc2[nH]1,inactive,rank1_confidence-1.36.sdf
CHEMBL1310606,CCCCCCC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(Cl)cc3)n2)s1,inactive,rank1_confidence-1.49.sdf
CHEMBL1359518,C=CCn1cccc(C(=O)Nc2cc(OC)ccc2OC)c1=O,inactive,rank1_confidence-0.20.sdf
CHEMBL1901319,CCc1cccc(CC)c1NC(=O)c1ccc(-n2cncn2)nc1,inactive,rank1_confidence-1.39.sdf
CHEMBL3196456,COc1ccc(N(CC(=O)N/N=C(\C)c2ccc(OC)c(OC)c2)S(=O)(=O)c2ccccc2)cc1,inactive,rank1_confidence-0.71.sdf
CHEMBL1401371,CC(=O)n1nc2nc(C)cc(C)c2c1N,inactive,rank1_confidence-0.79.sdf
CHEMBL1336765,COc1cc(-c2cc(-c3ccc(N)cc3)nc(O)c2C#N)cc(OC)c1OC,inactive,rank1_confidence-0.78.sdf
CHEMBL42529,CN(C)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,inactive,rank1_confidence-0.53.sdf
CHEMBL1575890,COc1cc(NC(=O)c2ccc3nsnc3c2)cc(OC)c1OC,inactive,rank1_confidence-0.69.sdf
CHEMBL1500081,Oc1onc(-c2ccccc2)c1C1=NCCCCC1,inactive,rank1_confidence-0.83.sdf
CHEMBL3193357,CC/N=C1\S/C(=C/c2ccc(-c3ccc(Cl)cc3C(=O)O)o2)C(=O)N1CC,inactive,rank1_confidence-0.55.sdf
CHEMBL1370039,Cc1ccccc1N=C(NOCc1ccccc1)c1nonc1N,active,rank1_confidence-1.17.sdf
CHEMBL1421620,O=S(=O)(c1cccc2nsnc12)N1CCN(c2ncccn2)CC1,inactive,rank1_confidence-1.29.sdf
CHEMBL1365889,O=C(NCc1ccc(F)cc1)c1ccccc1OCc1ccccc1,active,rank1_confidence-1.06.sdf
CHEMBL3198340,COc1ccc(/C=N/Nc2nc(N)cc(Cl)n2)cc1OC,inactive,rank1_confidence-0.70.sdf
CHEMBL1531924,COC(=O)CSc1nc2ccccc2c(=O)n1C,inactive,rank1_confidence-0.92.sdf
CHEMBL1387444,Cc1c(NC(=O)c2ccc3c(c2)OCO3)cccc1-c1nc2ncccc2o1,inactive,rank1_confidence-0.61.sdf
CHEMBL1716138,NN=C1C(=O)c2cccc3cccc1c23,inactive,rank1_confidence-1.36.sdf
CHEMBL1895701,CCCn1nc(C(=O)NNC(=O)CCOc2ccccc2OCC)c2ccccc2c1=O,inactive,rank1_confidence-0.38.sdf
CHEMBL1413444,Cc1cc2cc(CN3C(=O)c4ccccc4C3=O)ccc2[nH]1,inactive,rank1_confidence-0.73.sdf
CHEMBL1356838,CN1CCN(c2nc(-c3ccc(C(C)(C)C)cc3)nc3ccccc23)CC1.Cl,active,rank1_confidence-0.76.sdf
CHEMBL1729721,CS(=O)(=O)c1ccccc1C(=O)N1CCN(S(=O)(=O)c2ccc(C3CCCCC3)cc2)CC1,active,rank1_confidence-0.95.sdf
CHEMBL3192810,CC(/C=N/n1c(S)nnc1-c1cccnc1)=C\c1ccco1,inactive,rank1_confidence-0.91.sdf
CHEMBL1560609,CCCCn1c(=O)c(CCC(=O)OCC(=O)NC(=O)NCCOC)nc2ccccc21,inactive,rank1_confidence-1.60.sdf
CHEMBL1976255,COc1ccc(N2C(=O)CS/C2=N\C(=S)Nc2ccccc2)cc1,active,rank1_confidence-0.94.sdf
CHEMBL1445400,Cc1ccc(-c2nc(N)n(S(C)(=O)=O)n2)cc1,inactive,rank1_confidence0.08.sdf
CHEMBL1608431,CC1CCN(C(=S)c2cn(Cc3ccc(F)cc3)c3ccccc23)CC1,active,rank1_confidence-0.70.sdf
CHEMBL1888027,C#CCCCc1nc2ccccc2c(=O)n1N,inactive,rank1_confidence-0.19.sdf
CHEMBL1301289,COCCn1nnnc1C(C(C)C)N(Cc1ccccc1)Cc1cc2cc(OC)ccc2nc1O,inactive,rank1_confidence-0.26.sdf
CHEMBL1400595,CCCNC1=NC(=O)C(CC(=O)NCCc2ccc(OC)c(OC)c2)S1,inactive,rank1_confidence-1.19.sdf
CHEMBL3207730,COc1ccc(C(=O)Oc2ccc(/C=N/O)cc2)cc1,inactive,rank1_confidence-0.85.sdf
CHEMBL1341922,CCCOc1ccc2c(c1)C(=NN=C(N)N)c1cc(OCCC)ccc1-2.Cl,active,rank1_confidence-1.00.sdf
CHEMBL3207858,COc1ccc(C(=O)/C(C)=N/O)cc1OC,inactive,rank1_confidence-1.23.sdf
CHEMBL1373536,CCCCCn1c(=O)[nH]c2cc(C(=O)NCc3ccc(OC)cc3)ccc2c1=O,inactive,rank1_confidence-1.02.sdf
CHEMBL1334617,Cc1ncsc1CCOC(=O)c1cccc([N+](=O)[O-])c1.Cl,inactive,rank1_confidence-0.37.sdf
CHEMBL1581089,CSc1nc(-c2ccc(Cl)cc2)c[nH]1,inactive,rank1_confidence-1.06.sdf
CHEMBL1353253,Cc1[nH]c2ccccc2c1Cc1nnc(SCc2ccccc2)o1,active,rank1_confidence-0.78.sdf
CHEMBL1327321,COc1ccc(-c2nc(C[S+]([O-])CC(=O)NC3CCCC(C)C3C)c(C)o2)cc1OC,inactive,rank1_confidence-0.72.sdf
CHEMBL1890585,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NC(=O)c1ccccc1S(C)(=O)=O,inactive,rank1_confidence-1.41.sdf
CHEMBL3209767,COc1ccc(CCN2/C(=N/C(=O)CC(C)C)SC3CS(=O)(=O)CC32)cc1OC,inactive,rank1_confidence-0.20.sdf
CHEMBL1500748,CC(C)c1nnc(NC(=O)Cc2ccccc2[N+](=O)[O-])s1,inactive,rank1_confidence-0.47.sdf
CHEMBL1339625,CN(C)S(=O)(=O)c1cccc(NC(=O)c2cc(O)nc3ccccc23)c1,inactive,rank1_confidence-0.61.sdf
CHEMBL1309727,NC(=O)C1(N2CCCCC2)CCN(c2ccc3nnc(-c4ccccc4)n3n2)CC1,inactive,rank1_confidence-0.79.sdf
CHEMBL1585371,Cc1cccc(NC(=O)NCCc2c[nH]c3ccccc23)c1,active,rank1_confidence-1.08.sdf
CHEMBL1415798,Cc1noc(C)c1CSc1ncnc2ccccc12,inactive,rank1_confidence-0.59.sdf
CHEMBL1419870,c1ccc(-c2nc(-c3ccco3)cs2)nc1,inactive,rank1_confidence-0.92.sdf
CHEMBL1517141,O=C1/C(=C\c2cccnc2)CN(Cc2ccccc2)C/C1=C\c1cccnc1,inactive,rank1_confidence-1.28.sdf
CHEMBL1594915,COc1ccccc1N(O)C1CC(=O)N(c2ccc(Br)cc2)C1=O,inactive,rank1_confidence-1.42.sdf
CHEMBL1597538,C=CCNC(=O)C1CCN(c2nc(C)cc(-c3ccccc3)n2)CC1,inactive,rank1_confidence-2.78.sdf
CHEMBL1340647,COc1cccc(Nc2nnc(SCC(=O)Nc3sccc3C(N)=O)s2)c1,inactive,rank1_confidence-1.58.sdf
CHEMBL1581711,Cl.OC(COCC1COc2ccccc2O1)CN1CCc2ccccc2C1,active,rank1_confidence-0.65.sdf
